name,released,rating,rating_top,ratings_count,metacritic,updated,reviews_count,age_rating,genre,subgenre_1,subgenre_2,subgenre_3,subgenre_4,subgenre_5,subgenre_6,subgenre_7,subgenre_8,subgenre_9,subgenre_10,num_stores,platform_1,platform_2,platform_3,platform_4,platform_5,platform_6,platform_7,platform_8,platform_9,platform_10,platform_11,platform_12,platform_13,platform_14,platform_15,platform_16,platform_17,platform_18,platform_19,platform_20,platform_21,platform_22,store1,store2,store3,store4,store5,store6,store7,store8,store9,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17,tag18,tag19,tag20,tag21,tag22,tag23,tag24,tag25,tag26,tag27,tag28,tag29,tag30,tag31,tag32,tag33,tag34,tag35,tag36,tag37,tag38,tag39,tag40,tag41,tag42,tag43,tag44,tag45,tag46,tag47,tag48,tag49,tag50,tag51,tag52,tag53,tag54,tag55,num_tags,num_platforms,total_platform_game_counts,total_games_counts_stores,Publisher,Developer,Total Sales
Tony Hawk's Pro Skater 1 + 2,2020-09-04,4,5,223,88,2024-08-27 06:14:53,227,Teen,'Sports',Arcade,0,0,0,0,0,0,0,0,0,5,PC,Xbox One,Nintendo Switch,PlayStation 4,Xbox Series S/X,PlayStation 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,Epic Games,Xbox Store,PlayStation Store,Nintendo Store,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,Co-op,cooperative,Third Person,Partial Controller Support,Split Screen,PvP,Character Customization,3D,Online PvP,Remake,online,Music,Epic,Soundtrack,Souls-like,Shared/Split Screen PvP,collection,combos,skateboarding,Ремейк,Скейтбординг,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,554903,121138,Activision,Vicarious Visions,1000000
Mortal Shell,2020-08-18,3,3,217,75,2024-08-09 16:56:46,226,Mature,'Action',RPG,0,0,0,0,0,0,0,0,0,5,PlayStation 4,PC,Nintendo Switch,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Epic Games,Steam,PlayStation Store,Xbox Store,GOG,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,RPG,Difficult,Violent,Dark Fantasy,Souls-like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,552826,118369,Playstack,Cold Symmetry,1000000
Scarlet Nexus,2021-06-25,3,4,197,79,2024-08-24 17:40:45,203,Teen,'Action',Adventure,RPG,0,0,0,0,0,0,0,0,3,PlayStation 5,Xbox Series S/X,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,Steam,PlayStation Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,RPG,Open World,Sci-fi,Partial Controller Support,Fantasy,Action RPG,Action-Adventure,Anime,Character Customization,Post-apocalyptic,Futuristic,combat,Story,JRPG,battle,console,CRPG,Interactive Fiction,offline,Character Action Game,fight,Strategy RPG,skill,future,Постапокалипсис,brain,defense,attack,technology,punk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,549400,110747,Bandai Namco Entertainment,Bandai Namco Games,1000000
Biomutant,2021-05-25,2,3,228,69,2024-08-15 07:58:33,238,Teen,'Action',RPG,0,0,0,0,0,0,0,0,0,5,PlayStation 5,Xbox Series S/X,PC,Nintendo Switch,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,Steam,GOG,PlayStation Store,Xbox Store,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,RPG,Open World,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,555068,126236,THQ Nordic,Experiment 101,1000000
Dungeons 3,2017-10-12,3,4,112,74,2024-01-08 18:46:39,113,Teen,'RPG',Strategy,Simulation,0,0,0,0,0,0,0,0,6,Xbox One,PlayStation 4,macOS,PC,Linux,iOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,App Store,Steam,GOG,PlayStation Store,Xbox Store,Epic Games,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,RPG,Co-op,cooperative,Fantasy,Cross-Platform Multiplayer,RTS,Management,Dungeon Crawler,Economy,Villain Protagonist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,806887,194094,Kalypso Media,Realmforge Studios,130000
LEGO Marvel's Avengers,2016-01-26,3,4,217,67,2024-07-25 14:52:04,218,Everyone 10+,'Action',Adventure,0,0,0,0,0,0,0,0,0,6,Nintendo 3DS,Xbox One,PlayStation 3,PlayStation 4,PS Vita,Xbox 360,PC,macOS,Wii U,iOS,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,Xbox 360 Store,Xbox Store,App Store,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Co-op,Open World,cooperative,Third Person,Horror,Funny,Comedy,Free to Play,Split Screen,Local Co-Op,Local Multiplayer,Family Friendly,Superhero,LEGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,739656,197429,Warner Bros. Interactive Entertainment,Traveller's Tales,210000
Hello Neighbor,2017-08-28,2,3,157,40,2024-07-11 13:46:21,160,Everyone 10+,'Action',Adventure,Strategy,Indie,Puzzle,0,0,0,0,0,0,8,Android,PlayStation 4,PC,Xbox One,iOS,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Epic Games,Steam,GOG,Xbox Store,Nintendo Store,App Store,Google Play,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Atmospheric,Co-op,cooperative,First-Person,Horror,FPS,Funny,Difficult,Survival,Comedy,Free to Play,Stealth,Survival Horror,1980s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,682723,220237,TinyBuild Games,Dynamic Pixels,500000
The Jackbox Party Pack 2,2015-10-13,4,4,202,76,2023-12-09 15:02:03,205,Teen,'Strategy',Casual,Indie,0,0,0,0,0,0,0,0,5,Nintendo Switch,Xbox One,PlayStation 4,PlayStation 3,PC,macOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,Xbox Store,Epic Games,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,steam-trading-cards,Co-op,cooperative,Partial Controller Support,Funny,Comedy,Local Co-Op,Local Multiplayer,Family Friendly,party,Board Game,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,660736,121299,Jackbox Games,Jackbox Games,300000
Chroma Squad,2015-04-29,3,4,94,75,2023-03-27 19:48:44,94,Teen,'RPG',Strategy,Indie,0,0,0,0,0,0,0,0,7,PlayStation 4,Xbox One,Nintendo Switch,macOS,PC,Linux,Android,iOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,Steam,GOG,PlayStation Store,App Store,Google Play,Xbox Store,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,Great Soundtrack,RPG,2D,Partial Controller Support,Funny,Steam Leaderboards,Comedy,Pixel Graphics,role-playing,Turn-Based,Captions available,Isometric,Memes,Management,Turn-Based Combat,Turn-Based Tactics,Superhero,Tactical RPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,864773,218892,Behold Studios,Behold Studios,220000
Danganronpa 2: Goodbye Despair,2012-07-26,4,5,320,84,2024-08-21 07:18:50,323,Mature,'Adventure',Casual,0,0,0,0,0,0,0,0,0,3,PS Vita,PSP,iOS,PC,macOS,Linux,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,App Store,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Great Soundtrack,Story Rich,Horror,Funny,Comedy,Dark,Anime,Nudity,Mystery,Mature,Memes,Walking Simulator,Visual Novel,Detective,Dating Sim,Dark Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,804067,181602,Spike Chunsoft,Spike Chunsoft,1000000
The Jackbox Party Pack 3,2016-10-17,4,4,282,81,2024-08-29 05:56:02,284,Teen,'Strategy',Casual,Indie,0,0,0,0,0,0,0,0,5,Nintendo Switch,PlayStation 4,PC,macOS,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,Xbox Store,Epic Games,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,steam-trading-cards,Co-op,cooperative,Partial Controller Support,Horror,Funny,Comedy,Local Multiplayer,Family Friendly,party,Board Game,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,657570,121299,Jackbox Games,Jackbox Games,320000
SnowRunner,2020-04-28,4,4,265,80,2024-08-19 23:22:37,272,Everyone,'Racing',0,0,0,0,0,0,0,0,0,0,5,PlayStation 4,Nintendo Switch,PC,Xbox Series S/X,PlayStation 5,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Epic Games,Xbox Store,Steam,0,0,0,0,Atmospheric,Open World,First-Person,Third Person,Exploration,Sandbox,Physics,Team-Based,Driving,PvE,friends,nature,Solo,planet,co-op multiplayer,snow,Conquistas Steam,Um jogador,multijogador,Nuvem Steam,cooperativo,atv,Cartas Colecionáveis Steam,trucks,cargo,Cooperativo online,Compatibilidade total com controle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,554952,121187,Focus Home Interactive,Saber Interactive,1000000
LEGO Jurassic World,2015-06-11,3,4,199,72,2024-07-18 12:08:02,200,Everyone 10+,'Action',Adventure,Family,Puzzle,0,0,0,0,0,0,0,7,Nintendo 3DS,Wii U,Xbox 360,PlayStation 4,PS Vita,Xbox One,iOS,PC,macOS,Nintendo Switch,PlayStation 3,Android,0,0,0,0,0,0,0,0,0,0,Nintendo Store,PlayStation Store,Xbox Store,Steam,Xbox 360 Store,App Store,Google Play,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Atmospheric,Co-op,Open World,cooperative,Third Person,Funny,Comedy,Split Screen,Local Co-Op,Family Friendly,Historical,Building,Dinosaurs,LEGO,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,797542,214526,Warner Bros. Interactive Entertainment,Traveller's Tales,340000
Pixel Piracy,2013-12-12,2,3,128,52,2024-02-14 03:22:20,128,Teen,'Action',Adventure,RPG,Simulation,Indie,0,0,0,0,0,0,4,Linux,macOS,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Xbox Store,Steam,GOG,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,steam-trading-cards,RPG,Co-op,Open World,2D,Gore,Sandbox,Survival,Pixel Graphics,Side Scroller,Crafting,Roguelike,Building,Roguelite,Pirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,729536,117190,Re-Logic,Quadro Delta,620000
Valkyria Chronicles 4,2018-03-21,3,4,98,83,2024-08-18 12:18:10,98,Teen,'Action',RPG,Strategy,0,0,0,0,0,0,0,0,4,Xbox One,Nintendo Switch,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Steam,Xbox Store,0,0,0,0,0,Singleplayer,RPG,Story Rich,Third Person,Tactical,Anime,role-playing,War,Turn-Based,JRPG,Strategy RPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,552989,119954,Sega,Sega,1000000
Tales of Arise,2021-09-10,3,4,159,85,2024-08-24 16:55:28,165,Teen,'Action',RPG,0,0,0,0,0,0,0,0,0,3,PlayStation 4,Xbox Series S/X,Xbox One,PlayStation 5,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,PlayStation Store,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,RPG,Story Rich,Open World,Third Person,Fantasy,Female Protagonist,Action RPG,Controller,Anime,Nudity,combat,Magic,Sexual Content,Story,Steam Trading Cards,JRPG,Romance,Heist,console,Протагонистка,offline,future,Романтика,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,549449,110796,Bandai Namco Entertainment,Bandai Namco Games,3000000
Evoland 2,2015-08-24,3,4,166,74,2024-06-10 08:05:18,167,Everyone 10+,'Action',Adventure,RPG,Arcade,Indie,0,0,0,0,0,0,5,Android,macOS,PC,iOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,Google Play,App Store,itch.io,GOG,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Great Soundtrack,RPG,Story Rich,2D,Fantasy,Funny,Action RPG,Pixel Graphics,Action-Adventure,Retro,role-playing,JRPG,Time Travel,Parody,16-bit,8-Bit,32-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,769338,851187,Shiro Games,Shiro Games,230000
Yakuza 6: The Song of Life,2016-04-17,4,5,194,84,2024-07-27 12:44:49,203,Mature,'Action',Shooter,Adventure,0,0,0,0,0,0,0,0,4,PC,PlayStation 4,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOG,PlayStation Store,Steam,Xbox Store,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,RPG,Story Rich,Open World,Third Person,Funny,Comedy,Violent,Action RPG,Anime,exclusive,combat,Beat 'em up,Sexual Content,Crime,true exclusive,Steam Trading Cards,JRPG,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,547486,117190,Sega,Sega,800000
Monster Prom,2018-04-26,3,4,141,73,2024-03-01 19:47:35,143,Teen,'Simulation',Indie,0,0,0,0,0,0,0,0,0,2,PC,macOS,Linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,GOG,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,steam-trading-cards,Great Soundtrack,Story Rich,Partial Controller Support,Horror,Online Co-Op,Fantasy,Funny,Comedy,Online multiplayer,Split Screen,Local Multiplayer,Zombies,Nudity,Choices Matter,Sexual Content,Visual Novel,Demons,Dating Sim,LGBTQ+,Vampire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,717073,104364,Those Awesome Guys,Beautiful Glitch,100000
Dragon Ball Xenoverse,2015-02-05,3,4,195,68,2024-08-04 03:11:11,199,Teen,'Action',Arcade,Fighting,0,0,0,0,0,0,0,0,4,PlayStation 4,PlayStation 3,Xbox One,PC,Xbox 360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox 360 Store,PlayStation Store,Xbox Store,Steam,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,RPG,Co-op,Open World,cooperative,Third Person,Online Co-Op,Fantasy,Funny,Steam Leaderboards,Local Co-Op,Action RPG,Controller,Anime,Character Customization,Fast-Paced,Beat 'em up,Story,online,city,Dragons,fight,ball,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,553458,112824,Bandai Namco Games,Dimps Corporation,15490000
Dragon Ball Xenoverse,2015-02-05,3,4,195,68,2024-08-04 03:11:11,199,Teen,'Action',Arcade,Fighting,0,0,0,0,0,0,0,0,4,PlayStation 4,PlayStation 3,Xbox One,PC,Xbox 360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox 360 Store,PlayStation Store,Xbox Store,Steam,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,RPG,Co-op,Open World,cooperative,Third Person,Online Co-Op,Fantasy,Funny,Steam Leaderboards,Local Co-Op,Action RPG,Controller,Anime,Character Customization,Fast-Paced,Beat 'em up,Story,online,city,Dragons,fight,ball,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,553458,112824,Bandai Namco Games,Dimps Corporation,5490000
Toki Tori 2+,2013-04-04,3,3,58,73,2024-02-13 06:38:09,58,Everyone 10+,'Adventure',Casual,Indie,Puzzle,0,0,0,0,0,0,0,3,PlayStation 4,Nintendo Switch,PC,macOS,Linux,Wii U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,Open World,2D,Funny,Difficult,Controller,Steam Workshop,Includes level editor,Family Friendly,Cute,Metroidvania,Puzzle-Platformer,puzzles,Level Editor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,730527,115089,Two Tribes,Two Tribes,150000
Farming Simulator 19,2018-11-19,3,4,198,73,2024-07-20 22:21:42,199,Everyone 10+,'Simulation',Family,0,0,0,0,0,0,0,0,0,5,Xbox One,PC,macOS,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,App Store,Epic Games,Steam,Xbox Store,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Co-op,Open World,cooperative,Cross-Platform Multiplayer,Realistic,Management,Driving,Resource Management,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,652067,187812,Focus Home Interactive,Giants Software,2000000
Marvel's Spider-Man Remastered,2020-11-12,4,5,328,73,2024-07-24 15:41:53,338,Teen,'Action',Adventure,Casual,0,0,0,0,0,0,0,0,2,PC,PlayStation 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Epic Games,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Atmospheric,Great Soundtrack,RPG,Story Rich,Open World,Third Person,Sci-fi,Funny,Exploration,Stealth,Action-Adventure,combat,Parkour,Comic Book,Superhero,Beautiful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,535965,99265,PlayStation PC,Insomniac Games,1500000
Persona 5 Strikers,2020-02-20,3,4,157,80,2024-08-01 03:31:56,159,Mature,'Action',Adventure,RPG,0,0,0,0,0,0,0,0,3,Nintendo Switch,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Atmospheric,Great Soundtrack,RPG,Story Rich,2D,Third Person,Funny,Action RPG,Action-Adventure,Anime,Hack and Slash,Colorful,3D,combat,Sexual Content,Story,Steam Trading Cards,JRPG,battle,3D Platformer,offline,japan,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,547186,114928,Sega,Omega Force,2000000
Ultimate Marvel vs. Capcom 3,2011-11-15,3,4,209,73,2024-05-23 14:04:44,212,Teen,'Fighting',0,0,0,0,0,0,0,0,0,0,3,PlayStation 3,Xbox One,PC,Xbox 360,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Great Soundtrack,Steam Leaderboards,Online multiplayer,Local Multiplayer,Anime,Competitive,Beat 'em up,2.5D,Comic Book,Superhero,2D Fighter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,553458,110908,Capcom,Capcom,130000
Nioh 2,2020-03-13,3,4,144,85,2024-04-09 18:26:34,145,Mature,'Action',0,0,0,0,0,0,0,0,0,0,2,PC,PlayStation 5,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,542955,106043,Sony Interactive Entertainment,Koei Tecmo Games,2500000
Nioh 2,2020-03-13,3,4,144,85,2024-04-09 18:26:34,145,Mature,'Action',0,0,0,0,0,0,0,0,0,0,2,PC,PlayStation 5,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,542955,106043,Sony Interactive Entertainment,Team Ninja,1400000
The Last of Us Part I,2022-09-02,4,5,313,73,2024-08-12 20:03:19,324,Mature,'Action',Shooter,Adventure,0,0,0,0,0,0,0,0,3,PC,PlayStation 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Epic Games,Steam,PlayStation Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Atmospheric,Great Soundtrack,Story Rich,Third Person,Horror,Gore,Violent,Action-Adventure,Third-Person Shooter,Zombies,Survival Horror,Post-apocalyptic,Realistic,Cinematic,Remake,Drama,Emotional,Remote Play on TV,Постапокалипсис,Ремейк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,535963,107225,PlayStation PC,Naughty Dog,370000
Samorost 3,2016-03-14,4,5,160,80,2024-07-01 17:17:18,165,Everyone 10+,'Adventure',Casual,Family,Indie,Puzzle,0,0,0,0,0,0,5,PC,Android,iOS,macOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,GOG,itch.io,Google Play,App Store,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,Atmospheric,steam-trading-cards,Great Soundtrack,Story Rich,2D,Exploration,Point & Click,overlay,Relaxing,Surreal,Hand-drawn,nature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,769338,851187,Amanita Design,Amanita Design,110000
Final Fantasy XII: The Zodiac Age,2017-07-11,4,5,212,87,2024-05-14 19:16:21,219,Teen,'RPG',0,0,0,0,0,0,0,0,0,0,4,PlayStation 4,Nintendo Switch,PC,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,Xbox Store,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,RPG,Story Rich,Fantasy,Violent,Anime,role-playing,JRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,552989,119954,Square Enix,Square Enix,1200000
Final Fantasy XII: The Zodiac Age,2017-07-11,4,5,212,87,2024-05-14 19:16:21,219,Teen,'RPG',0,0,0,0,0,0,0,0,0,0,4,PlayStation 4,Nintendo Switch,PC,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,Xbox Store,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,RPG,Story Rich,Fantasy,Violent,Anime,role-playing,JRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,552989,119954,Square Enix,Square Enix,110000
Agents of Mayhem,2017-08-15,2,3,170,70,2024-06-02 02:42:07,173,Mature,'Action',0,0,0,0,0,0,0,0,0,0,3,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,Xbox Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Open World,Third Person,Sci-fi,Funny,Sandbox,Female Protagonist,Comedy,Violent,Third-Person Shooter,Nudity,Captions available,Memes,Cyberpunk,Sexual Content,Superhero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,547486,110908,Deep Silver,Volition,300000
The Jackbox Party Pack 4,2017-10-17,4,4,176,78,2024-08-20 10:51:33,179,Teen,'Strategy',Casual,Indie,0,0,0,0,0,0,0,0,5,Nintendo Switch,PlayStation 4,Xbox One,PC,macOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,Xbox Store,Epic Games,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,steam-trading-cards,cooperative,Partial Controller Support,party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,657570,121299,Jackbox Games,Jackbox Games,120000
